n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilite;observations;date_maj
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33011*002;ARES - Mairie - Rue Pierre Pauillhac;Mairie - Rue Pierre Pauillhac 33740 ARES;33011;-1,138983294;44,76534406;2;FR*S33*E33011*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33011*002;ARES - Mairie - Rue Pierre Pauillhac;Mairie - Rue Pierre Pauillhac 33740 ARES;33011;-1,138983294;44,76534406;2;FR*S33*E33011*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33256*001;LUDON-MEDOC - Place Jean Jaurès;Place Jean Jaurès 33290 LUDON-MEDOC;33256;-0,603403151;44,98245494;2;FR*S33*E33256*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33256*001;LUDON-MEDOC - Place Jean Jaurès;Place Jean Jaurès 33290 LUDON-MEDOC;33256;-0,603403151;44,98245494;2;FR*S33*E33256*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33397*001;SAINTE EULALIE - Rue Eugene Colette;Rue Eugene Colette 33560 SAINTE EULALIE;33397;-0,473356247;44,90874831;2;FR*S33*E33397*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33397*001;SAINTE EULALIE - Rue Eugene Colette;Rue Eugene Colette 33560 SAINTE EULALIE;33397;-0,473356247;44,90874831;2;FR*S33*E33397*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33478*002;SAINT SEURIN SUR L ISLE - Place General Raoul Salan;Place General Raoul Salan 33660 SAINT SEURIN SUR L ISLE;33478;-0,003134058;45,01341835;2;FR*S33*E33478*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33478*002;SAINT SEURIN SUR L ISLE - Place General Raoul Salan;Place General Raoul Salan 33660 SAINT SEURIN SUR L ISLE;33478;-0,003134058;45,01341835;2;FR*S33*E33478*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33073*002;BRAUD ET SAINT LOUIS - Av De La Republique - Parking Musique Proche Pharmacie;Av De La Republique - Parking Musique Proche Pharmacie 33820 BRAUD ET SAINT LOUIS;33073;-0,626513064;45,2466917;2;FR*S33*E33073*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33073*002;BRAUD ET SAINT LOUIS - Av De La Republique - Parking Musique Proche Pharmacie;Av De La Republique - Parking Musique Proche Pharmacie 33820 BRAUD ET SAINT LOUIS;33073;-0,626513064;45,2466917;2;FR*S33*E33073*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33385*001;SAINT-CHRISTOPHE-DE-DOUBLE - Centre Bourg;Centre Bourg 33230 SAINT-CHRISTOPHE-DE-DOUBLE;33385;0,014855666;45,0799989;2;FR*S33*E33385*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33385*001;SAINT-CHRISTOPHE-DE-DOUBLE - Centre Bourg;Centre Bourg 33230 SAINT-CHRISTOPHE-DE-DOUBLE;33385;0,014855666;45,0799989;2;FR*S33*E33385*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33108*002;CASTILLON-LA-BATAILLE - Place Du 14 Juillet;Place Du 14 Juillet 33350 CASTILLON-LA-BATAILLE;33108;-0,04214555;44,85407959;2;FR*S33*E33108*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33108*002;CASTILLON-LA-BATAILLE - Place Du 14 Juillet;Place Du 14 Juillet 33350 CASTILLON-LA-BATAILLE;33108;-0,04214555;44,85407959;2;FR*S33*E33108*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33274*001;MARTILLAC - Parking Du Pas De L 'Ane;Parking Du Pas De L 'Ane 33650 MARTILLAC;33274;-0,542552;44,714038;2;FR*S33*E33274*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33274*001;MARTILLAC - Parking Du Pas De L 'Ane;Parking Du Pas De L 'Ane 33650 MARTILLAC;33274;-0,542552;44,714038;2;FR*S33*E33274*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33478*001;SAINT SEURIN SUR L ISLE - Av Georges Clemenceau / Parking Mediatheque;Av Georges Clemenceau / Parking Mediatheque 33660 SAINT SEURIN SUR L ISLE;33478;-0,000991528;45,01500242;2;FR*S33*E33478*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33478*001;SAINT SEURIN SUR L ISLE - Av Georges Clemenceau / Parking Mediatheque;Av Georges Clemenceau / Parking Mediatheque 33660 SAINT SEURIN SUR L ISLE;33478;-0,000991528;45,01500242;2;FR*S33*E33478*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33122*002;CESTAS - Place De La République;Place De La Rébublique 33610 CESTAS;33122;-0,701826767;44,77175892;2;FR*S33*E33122*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33122*002;CESTAS - Place De La République;Place De La Rébublique 33610 CESTAS;33122;-0,701826767;44,77175892;2;FR*S33*E33122*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33063*001;BORDEAUX - Rue Du Cardinal Richaud (Parking Sdeeg);Rue Du Cardinal Richaud (Parking Sdeeg) 33000 BORDEAUX;33063;-0,565216541;44,88754518;4;FR*S33*E33063*001*4;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33063*001;BORDEAUX - Rue Du Cardinal Richaud (Parking Sdeeg);Rue Du Cardinal Richaud (Parking Sdeeg) 33000 BORDEAUX;33063;-0,565216541;44,88754518;4;FR*S33*E33063*001*3;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33063*001;BORDEAUX - Rue Du Cardinal Richaud (Parking Sdeeg);Rue Du Cardinal Richaud (Parking Sdeeg) 33000 BORDEAUX;33063;-0,565216541;44,88754518;4;FR*S33*E33063*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33063*001;BORDEAUX - Rue Du Cardinal Richaud (Parking Sdeeg);Rue Du Cardinal Richaud (Parking Sdeeg) 33000 BORDEAUX;33063;-0,565216541;44,88754518;4;FR*S33*E33063*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33397*003;SAINTE EULALIE - Parking Médiathèque;Parking Médiathèque 33560 SAINTE EULALIE;33397;-0,473999;44,904659;2;FR*S33*E33397*003*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33397*003;SAINTE EULALIE - Parking Médiathèque;Parking Médiathèque 33560 SAINTE EULALIE;33397;-0,473999;44,904659;2;FR*S33*E33397*003*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33058*001;BLAYE - Cours De La Republique;Cours De La Republique 33390 BLAYE;33058;-0,662261;45,12927;2;FR*S33*E33058*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33058*001;BLAYE - Cours De La Republique;Cours De La Republique 33390 BLAYE;33058;-0,662261;45,12927;2;FR*S33*E33058*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33555*001;MARCHEPRIME - Avenue De La Côte D'Argent;Avenue De La Côte D'Argent 33380 MARCHEPRIME;33555;-0,855522752;44,69216431;2;FR*S33*E33555*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33555*001;MARCHEPRIME - Avenue De La Côte D'Argent;Avenue De La Côte D'Argent 33380 MARCHEPRIME;33555;-0,855522752;44,69216431;2;FR*S33*E33555*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33533*001;TOULENNE - Avenue Du 8 Mai 1945 - Parking Commerces;Avenue Du 8 Mai 1945 - Parking Commerces 33210 TOULENNE;33533;-0,260849252;44,5578804;2;FR*S33*E33533*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33533*001;TOULENNE - Avenue Du 8 Mai 1945 - Parking Commerces;Avenue Du 8 Mai 1945 - Parking Commerces 33210 TOULENNE;33533;-0,260849252;44,5578804;2;FR*S33*E33533*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33199*003;GUJAN-MESTRAS - Rue Edmond Dautric;Rue Edmond Dautric 33470 GUJAN-MESTRAS;33199;-1,068484016;44,64054275;2;FR*S33*E33199*003*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33199*003;GUJAN-MESTRAS - Rue Edmond Dautric;Rue Edmond Dautric 33470 GUJAN-MESTRAS;33199;-1,068484016;44,64054275;2;FR*S33*E33199*003*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33485*001;SAINTE-TERRE  - Rue Du Général De Gaulle;Rue Du Général De Gaulle 33350 SAINTE-TERRE;33485;-0,135596;44,819706;0;FR*S33*E33485*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33485*001;SAINTE-TERRE  - Rue Du Général De Gaulle;Rue Du Général De Gaulle 33350 SAINTE-TERRE;33485;-0,135596;44,819706;0;FR*S33*E33485*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33357*001;PUYNORMAND - Rd N°123 /Angle Vc Du Bourg / Ld Bourg Sud Ouest;Rd N°123 /Angle Vc Du Bourg / Ld Bourg Sud Ouest 33660 PUYNORMAND;33357;-0,001493;44,981497;2;FR*S33*E33357*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33357*001;PUYNORMAND - Rd N°123 /Angle Vc Du Bourg / Ld Bourg Sud Ouest;Rd N°123 /Angle Vc Du Bourg / Ld Bourg Sud Ouest 33660 PUYNORMAND;33357;-0,001493;44,981497;2;FR*S33*E33357*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33229*002;LANTON - Avenue De La République (Cassy);Avenue De La République (Cassy) 33138 LANTON;33229;-1,056711227;44,71238619;2;FR*S33*E33229*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33229*002;LANTON - Avenue De La République (Cassy);Avenue De La République (Cassy) 33138 LANTON;33229;-1,056711227;44,71238619;2;FR*S33*E33229*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33236*002;LEGE - CAP-FERRET - Avenue Des Halles - Claouey;Avenue Des Halles - Claouey 33950 LEGE - CAP-FERRET;33236;-1,181364208;44,74934373;2;FR*S33*E33236*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33236*002;LEGE - CAP-FERRET - Avenue Des Halles - Claouey;Avenue Des Halles - Claouey 33950 LEGE - CAP-FERRET;33236;-1,181364208;44,74934373;2;FR*S33*E33236*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33114*001;CAVIGNAC - Rte De Paris - Place Des Roses-Proche La Poste;Rte De Paris - Place Des Roses-Proche La Poste 33620 CAVIGNAC;33114;-0,389538556;45,10160807;2;FR*S33*E33114*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33114*001;CAVIGNAC - Rte De Paris - Place Des Roses-Proche La Poste;Rte De Paris - Place Des Roses-Proche La Poste 33620 CAVIGNAC;33114;-0,389538556;45,10160807;2;FR*S33*E33114*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33529*001;LA TESTE-DE-BUCH - Rue De L'Yser;Rue De L'Yser 33260 LA TESTE-DE-BUCH;33529;-1,144855;44,638231;2;FR*S33*E33529*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33529*001;LA TESTE-DE-BUCH - Rue De L'Yser;Rue De L'Yser 33260 LA TESTE-DE-BUCH;33529;-1,144855;44,638231;2;FR*S33*E33529*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33005*003;ANDERNOS LES BAINS - Giratoire  Querquillas;Giratoire  Querquillas 33510 ANDERNOS LES BAINS;33005;-1,050626636;44,77675544;4;FR*S33*E33005*003*1;43;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33005*003;ANDERNOS LES BAINS - Giratoire  Querquillas;Giratoire  Querquillas 33510 ANDERNOS LES BAINS;33005;-1,050626636;44,77675544;4;FR*S33*E33005*003*2;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33005*003;ANDERNOS LES BAINS - Giratoire  Querquillas;Giratoire  Querquillas 33510 ANDERNOS LES BAINS;33005;-1,050626636;44,77675544;4;FR*S33*E33005*003*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33005*003;ANDERNOS LES BAINS - Giratoire  Querquillas;Giratoire  Querquillas 33510 ANDERNOS LES BAINS;33005;-1,050626636;44,77675544;4;FR*S33*E33005*003*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33108*001;CASTILLON-LA-BATAILLE - Eglise;Eglise 33350 CASTILLON-LA-BATAILLE;33108;-0,043265704;44,85247716;2;FR*S33*E33108*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33108*001;CASTILLON-LA-BATAILLE - Eglise;Eglise 33350 CASTILLON-LA-BATAILLE;33108;-0,043265704;44,85247716;2;FR*S33*E33108*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33051*002;BIGANOS - Pei Gare;Pei Gare 33380 BIGANOS;33051;-0,965542231;44,63793013;2;FR*S33*E33051*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33051*002;BIGANOS - Pei Gare;Pei Gare 33380 BIGANOS;33051;-0,965542231;44,63793013;2;FR*S33*E33051*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33499*001;LES SALLES-DE-CASTILLON - Mairie;Mairie 33350 LES SALLES-DE-CASTILLON;33499;-0,001138505;44,91209047;2;FR*S33*E33499*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33499*001;LES SALLES-DE-CASTILLON - Mairie;Mairie 33350 LES SALLES-DE-CASTILLON;33499;-0,001138505;44,91209047;2;FR*S33*E33499*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33406*001;SAINT-GENES-DE-CASTILLON - Centre Bourg;Centre Bourg 33350 SAINT-GENES-DE-CASTILLON;33406;-0,063500844;44,89820437;2;FR*S33*E33406*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33406*001;SAINT-GENES-DE-CASTILLON - Centre Bourg;Centre Bourg 33350 SAINT-GENES-DE-CASTILLON;33406;-0,063500844;44,89820437;2;FR*S33*E33406*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33233*001;LARUSCADE - Le Bourg - Rd N°22 / Parking Salle Des Fetes;Le Bourg - Rd N°22 / Parking Salle Des Fetes 33620 LARUSCADE;33233;-0,343015144;45,10786074;2;FR*S33*E33233*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33233*001;LARUSCADE - Le Bourg - Rd N°22 / Parking Salle Des Fetes;Le Bourg - Rd N°22 / Parking Salle Des Fetes 33620 LARUSCADE;33233;-0,343015144;45,10786074;2;FR*S33*E33233*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33243*002;LIBOURNE - Allées Robert Boulin;Allées Robert Boulin 33500 LIBOURNE;33243;-0,241218;44,917741;2;FR*S33*E33243*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33243*002;LIBOURNE - Allées Robert Boulin;Allées Robert Boulin 33500 LIBOURNE;33243;-0,241218;44,917741;2;FR*S33*E33243*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33514*003;SOULAC SUR MER - Parking De La Mairie;Parking De La Mairie 33780 SOULAC SUR MER;33514;-1,122845113;45,51510784;2;FR*S33*E33514*003*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33514*003;SOULAC SUR MER - Parking De La Mairie;Parking De La Mairie 33780 SOULAC SUR MER;33514;-1,122845113;45,51510784;2;FR*S33*E33514*003*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33261*001;LUSSAC - Impasse De La Confrérie;Impasse De La Confrérie 33570 LUSSAC;33261;-0,09581387;44,948993;2;FR*S33*E33261*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33261*001;LUSSAC - Impasse De La Confrérie;Impasse De La Confrérie 33570 LUSSAC;33261;-0,09581387;44,948993;2;FR*S33*E33261*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33198*001;GUITRES - Av De L Isle / Parking L Angle Rue De La Gravette;Av De L Isle / Parking L Angle Rue De La Gravette 33230 GUITRES;33198;-0,185352334;45,04044804;2;FR*S33*E33198*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33198*001;GUITRES - Av De L Isle / Parking L Angle Rue De La Gravette;Av De L Isle / Parking L Angle Rue De La Gravette 33230 GUITRES;33198;-0,185352334;45,04044804;2;FR*S33*E33198*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33179*001;GALGON - Parking Mairie;Parking Mairie 33133 GALGON;33179;-0,274073481;44,99225592;2;FR*S33*E33179*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33179*001;GALGON - Parking Mairie;Parking Mairie 33133 GALGON;33179;-0,274073481;44,99225592;2;FR*S33*E33179*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33284*002;MIOS - Echangeur Pelouneyres;Echangeur Pelouneyres 33380 MIOS;33284;-0,82675606;44,66427871;4;FR*S33*E33284*002*2;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33284*002;MIOS - Echangeur Pelouneyres;Echangeur Pelouneyres 33380 MIOS;33284;-0,82675606;44,66427871;4;FR*S33*E33284*002*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33284*002;MIOS - Echangeur Pelouneyres;Echangeur Pelouneyres 33380 MIOS;33284;-0,82675606;44,66427871;4;FR*S33*E33284*002*1;43;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33284*002;MIOS - Echangeur Pelouneyres;Echangeur Pelouneyres 33380 MIOS;33284;-0,82675606;44,66427871;4;FR*S33*E33284*002*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEEG 33;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S33*P33019*002;AUDENGE - Parking Rue Des Hortensias;Parking Rue Des Hortensias 33980 AUDENGE;33019;-1,014052;44,68238;2;FR*S33*E33019*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
